timestamp,service,value,metric_name
1732403110,payments,1.672,cpu.quota.used.percent_avg
1732403120,payments,1.704,cpu.quota.used.percent_avg
1732403130,payments,2.282,cpu.quota.used.percent_avg
1732403140,payments,2.269,cpu.quota.used.percent_avg
1732403150,payments,1.322,cpu.quota.used.percent_avg
1732403160,payments,1.292,cpu.quota.used.percent_avg
