timestamp,service,value,metric_name
1732403140,payments,15133398.5,net.http.request.time_max
1732403150,payments,15812359.0,net.http.request.time_max
1732403160,payments,21027534.0,net.http.request.time_max
1732403170,payments,15730706.0,net.http.request.time_max
1732403180,payments,47508611.0,net.http.request.time_max
1732403190,payments,41672112.5,net.http.request.time_max
