timestamp,service,value,metric_name
1732403140,payments,0.07044,cpu.cores.used_avg
1732403150,payments,0.029016,cpu.cores.used_avg
1732403160,payments,0.04441,cpu.cores.used_avg
1732403170,payments,0.057625,cpu.cores.used_avg
1732403180,payments,0.035205,cpu.cores.used_avg
1732403190,payments,0.057981,cpu.cores.used_avg
