timestamp,service,value,metric_name
1732403140,recommendations-music,6.099701,memory.limit.used.percent_avg
1732403150,recommendations-music,6.099701,memory.limit.used.percent_avg
1732403160,recommendations-music,6.099701,memory.limit.used.percent_avg
1732403170,recommendations-music,6.099701,memory.limit.used.percent_avg
1732403180,recommendations-music,6.099701,memory.limit.used.percent_avg
1732403190,recommendations-music,6.099701,memory.limit.used.percent_avg
