timestamp,service,value,metric_name
1732403140,recommendations-food,9.909821,memory.limit.used.percent_avg
1732403150,recommendations-food,9.909821,memory.limit.used.percent_avg
1732403160,recommendations-food,9.909821,memory.limit.used.percent_avg
1732403170,recommendations-food,9.909821,memory.limit.used.percent_avg
1732403180,recommendations-food,9.909821,memory.limit.used.percent_avg
1732403190,recommendations-food,9.909821,memory.limit.used.percent_avg
