timestamp,service,value,metric_name
1732403140,recommendations-food,0.948125,cpu.used.percent_avg
1732403150,recommendations-food,0.6475,cpu.used.percent_avg
1732403160,recommendations-food,0.61375,cpu.used.percent_avg
1732403170,recommendations-food,1.08475,cpu.used.percent_avg
1732403180,recommendations-food,0.65175,cpu.used.percent_avg
1732403190,recommendations-food,0.78375,cpu.used.percent_avg
